zone_id,name,n_years,slope,tau,s,var_s,z,p,p_adjusted,significant,status
LK1106070,Ambathale,12,-0.018201316751653943,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1106075,Mulleriyawa North,12,-0.045668584975520864,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1106080,Belagama,12,0.035065299983702516,0.24242424242424243,16.0,212.66666666666666,1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1106085,Kotikawatta East,12,0.08465277486282355,0.36363636363636365,24.0,212.66666666666666,1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1106090,Maha Buthgamuwa A,12,0.03686590140202679,0.18181818181818182,12.0,212.66666666666666,0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1106095,Maha Buthgamuwa C,12,-0.013428418950857089,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1106100,Wellampitiya,12,-0.031079107210843344,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1106105,Kuruniyawatta,12,-0.04687285473177484,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1106110,Kolonnawa,12,-0.13051059860159853,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1106115,Dahampura,12,-0.36015682897238444,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1106120,Singhapura,12,-0.11003525590703545,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1106125,Megoda Kolonnawa,12,-0.07428096388719041,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1106130,Bopetta,12,-0.024718823798183548,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1106135,Batalandahena,12,-0.020269507318646265,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1106140,Kotikawatta West,12,0.13741269310770843,0.21212121212121213,14.0,212.66666666666666,0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1106145,Mulleriyawa South,12,-0.08042796750968303,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1106150,Malgama,12,-0.21652994494098954,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1106155,Udumulla North,12,-0.14387785666835295,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1106160,Maligagodella,12,-0.12100738842879533,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1106165,Rajasinghagama,12,-0.14832760332145956,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1106170,Udumulla South,12,-0.15794992482881715,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1106175,Himbutana East,12,-0.025395164243554244,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1106180,Himbutana West,12,-0.18402270978392404,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1106185,Malpura,12,-0.04632454812617823,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1106190,Gothatuwa New Town,12,0.038877639646861084,0.12121212121212122,8.0,212.66666666666666,0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1106195,Kajugahawatta,12,-0.11696666550084608,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1106200,Gothatuwa,12,-0.10782135020986355,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1106205,Salamulla,12,-0.21424942468701644,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1106210,Wijayapura,12,-0.10824276342400327,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1106215,Gajabapura,12,-0.16643769114431234,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1106220,Madinnagoda,12,-0.12097949645851239,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1106225,Elhena,12,-0.044045524283787024,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1106230,Dodamgahahena,12,-0.13332981746182693,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109005,Welivita,12,-0.10861936974867081,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1109010,Raggahawatta,12,-0.13383000779680465,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1109015,Hewagama,12,-0.26959285368863917,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109020,Kaduwela,12,-0.15185721468310298,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109025,Pahala Bomiriya A,12,-0.11740441740759273,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109030,Ihala Bomiriya,12,-0.0913306965371734,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1109035,Wekewatta,12,-0.13714866887815766,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1109040,Nawagamuwa,12,-0.09289624425384149,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1109045,Pahala Bomiriya B,12,-0.16490213419742414,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109050,Welihinda,12,-0.18971996213537967,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109055,Kothalawala,12,-0.17897801873018615,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109060,Mahadeniya,12,-0.14067258711396136,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109065,Thalahena North,12,-0.2306520254308282,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109070,Malabe North,12,-0.21194004449810322,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109075,Thunadahena,12,-0.2859974088600485,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1109080,Korathota,12,-0.12652326590095708,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1109085,Nawagamuwa South,12,-0.22937018275789534,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109090,Batewela,12,-0.08492778137186047,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109095,Ranala,12,-0.14097919280640525,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109100,Dedigamuwa,12,-0.17067315290264265,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109105,Embilladeniya,12,-0.17894748354262358,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1109110,Welipillewa,12,-0.2610943231754142,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1109115,Shanthalokagama,12,-0.19652361607462643,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109120,Pore,12,-0.2615389563568835,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109125,Malabe East,12,-0.27539257324202404,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109130,Malabe West,12,-0.2174893678126889,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109135,Thalangama North B,12,-0.37196291409269255,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1109140,Thalahena South,12,-0.20625176482839258,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109145,Muttettugoda,12,-0.3177194795809015,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1109150,Thalangama North A,12,-0.24515824394664587,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109155,Walpola,12,-0.2168231121218085,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109160,Kalapaluwawa,12,-0.2577082218908397,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109165,Kotuwegoda,12,-0.13932865693570567,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1109170,Subhoothipura,12,-0.2564483087670061,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1109175,Udumulla,12,-0.2938228823395712,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109180,Battaramulla North,12,-0.0066395976644712355,0.0,0.0,212.66666666666666,0.0,1.0,1.0,False,ok
LK1109185,Batapotha,12,-0.2199773084840554,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109190,Pothuarawa,12,-0.24456658454125108,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109195,Hokandara North,12,-0.1298454868680145,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1109200,Oruwala,12,-0.21432088794659432,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1109205,Athurugiriya,12,-0.2853454014021416,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1109210,Thaldiyawala,12,-0.09855035585701503,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109215,Boralugoda,12,-0.19080385929219457,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1109220,Hokandara East,12,-0.19476723990191963,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1109225,Arangala,12,-0.14560251197049112,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1109230,Evarihena,12,-0.13014506389937217,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1109235,Kumaragewatta,12,-0.15635334962998826,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109240,Jayawadanagama,12,-0.06556610890416467,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1109245,Aruppitiya,12,-0.08898338222441707,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1109250,Asiri Uyana,12,-0.16700976165479753,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1109255,Battaramulla South,12,-0.17535678364266322,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1109260,Rajamalwatta,12,-0.173430530404188,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1109265,Pahalawela,12,-0.28352594803792086,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1109270,Wickramasinghapura,12,0.004462952281506536,0.030303030303030304,2.0,212.66666666666666,0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1109275,Wellangiriya,12,-0.12253512563102317,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1109280,Hokandara South,12,-0.15041025238957023,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1109285,Athurugiriya South,12,-0.1537025430468157,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112005,Jalthara,12,-0.11880675738819821,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1112010,Henpita,12,-0.1864578331059167,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112015,Atigala West,12,-0.17099202600637525,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1112020,Atigala East,12,-0.2115100189520347,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1112025,Batawala,12,-0.1534155660715612,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1112030,Walpita,12,-0.06737339473616047,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112035,Nawalamulla,12,-0.22027877885151823,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1112040,Meegasmulla,12,-0.2550818735833353,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1112045,Habarakada North,12,-0.1218412909920106,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112050,Mullegama North,12,-0.18933591728167892,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1112055,Mullegama South,12,-0.2437960311559849,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112060,Habarakada South,12,-0.12772614701461393,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112065,Panagoda Town,12,-0.22706450691872057,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1112070,Henawatta,12,-0.2151497936372085,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112075,Meegoda North,12,-0.11950883584887517,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1112080,Panaluwa,12,-0.22996954545274345,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
LK1112085,Watareka North,12,-0.22057520839679717,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
LK1112090,Meegoda South,12,-0.20590245211185504,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1112095,Godagama North,12,-0.13449112922390255,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112100,Panagoda West,12,-0.29801168610799017,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112105,Panagoda East,12,-0.2530810044908337,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112110,Habarakada Watta,12,-0.19813562357104825,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112115,Homagama North,12,-0.2806186459812389,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112120,Homagama West,12,-0.25574742650235066,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1112125,Homagama South,12,-0.23581793321199065,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1112130,Galavilawatta North,12,-0.23320033913404004,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112135,Homagama Town,12,-0.21630130580689055,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112140,Homagama East,12,-0.1548626653688574,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1112145,Pitipana Town,12,-0.17674369814727103,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112150,Godagama South,12,-0.20172369783575028,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112155,Kurunduwatta,12,-0.26619669957113856,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1112160,Gehenuwala,12,-0.18772628925777798,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112165,Watareka South,12,-0.20440050800447968,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1112170,Ovitigama,12,-0.15823197998053234,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112175,Kandanawatta,12,-0.2061722475299324,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112180,Kiriberiyakele,12,-0.26042583043010004,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1112185,Mawathgama,12,-0.22733461093906843,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112190,Katuwana,12,-0.13343494776514636,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112195,Galavilawatta South,12,-0.2563692917426419,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112200,Niyandagala,12,-0.132672945716088,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112205,Hiripitiya,12,-0.18271895162878632,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112210,Mambulgoda,12,-0.20656131249488002,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1112215,Kithulhena,12,-0.11005631732105314,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112220,Siddamulla North,12,-0.18605238370082194,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112225,Siddamulla South,12,-0.10310200925940727,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112230,Mattegoda West,12,-0.0908111383330515,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112235,Mattegoda Central 'A',12,-0.14713549798002154,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112240,Mattegoda East,12,-0.2063311665831858,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112245,Brahmanagama,12,-0.12368832039653535,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112250,Deepangoda,12,-0.02549596614806586,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1112255,Magammana West,12,-0.04687398363242134,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1112260,Magammana East,12,-0.11017034959661087,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112265,Uduwana,12,-0.12379677334605566,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112270,Prasannapura,12,-0.15325207895393778,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112275,Pitipana North,12,-0.06193702662190898,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112280,Suwapubudugama,12,-0.14390242303297335,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112285,Pitipana South,12,-0.21880017258691792,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1112290,Dolahena,12,-0.10892806635166205,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112295,Diyagama East,12,-0.05278925740918332,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112300,Diyagama West,12,-0.025265262710614245,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1112305,Kirigampamunuwa,12,-0.17419305394711176,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112310,Mattegoda Central 'B',12,-0.21261500642694234,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112315,Siyambalagoda North,12,-0.10964148004750118,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112320,Kudamaduwa,12,-0.18872780867496225,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1112325,Sangharama,12,-0.04880264350523171,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1112330,Siyambalagoda South,12,-0.09925237880159078,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112335,Rilawala,12,-0.11313030416183467,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112340,Kahathuduwa West,12,-0.07906981289870174,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112345,Kiriwattuduwa South,12,-0.12439746781544869,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112350,Kiriwattuduwa North,12,-0.02219719862990068,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1112355,Moonamale - Yakahaluwa,12,-0.08541581723783054,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1112360,Kithulavila,12,-0.17517179699297003,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1112365,Kahathuduwa North,12,-0.050132908661828665,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1112370,Kahathuduwa East,12,-0.09169800903368053,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112375,Kahathuduwa South,12,-0.04579466511704937,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1112380,Undurugoda,12,-0.15371231221376214,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1112385,Wethara,12,-0.11862291891702546,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1112390,Ambalangoda,12,-0.12545850000551625,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1112395,Heraliyawala,12,-0.195311304585656,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1112400,Palagama,12,-0.08767676819213735,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1112405,Weniwelkola,12,-0.0575029128935841,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1115005,Bollathawa,12,-0.19449624001471477,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
