zone_id,beta_intercept,t_intercept,sig_intercept,beta_NDVI,t_NDVI,sig_NDVI,beta_NDBI,t_NDBI,sig_NDBI,beta_built_fraction,t_built_fraction,sig_built_fraction,beta_pop_density,t_pop_density,sig_pop_density,beta_elevation_m,t_elevation_m,sig_elevation_m,beta_dist_coast_km,t_dist_coast_km,sig_dist_coast_km,local_r2
LK1106085,0.3054216577862692,2.741548721094699,False,0.11677116975217765,0.8050363646382872,False,0.8199275982374745,4.736358030670697,True,0.40351460221257635,3.8398172967189597,True,-0.1320980235536808,-2.516779934964462,False,-0.04711402985983209,-0.23651524299044946,False,0.2831983215517391,2.65177053586668,False,0.8889970853083637
LK1106090,0.33617078360763125,3.0386531169153064,True,0.2603799361191286,1.9950719196067472,False,0.9142110807458108,5.559978419823593,True,0.3922195739457498,3.8625556976466155,True,-0.10827305751821852,-2.252346615829829,False,-0.017756144490959375,-0.09249548744498313,False,0.31202810710598616,3.044154668165983,True,0.887360893156567
LK1106095,0.3723280008028161,3.259100953929633,True,0.3201596060690234,2.5424842458603423,False,0.9475300506943738,5.856321847175106,True,0.3955796029857097,3.988483331765817,True,-0.08620148190067169,-2.056585110054327,False,0.07651002557789952,0.4004194487117581,False,0.29824605626033135,3.1298823415273618,True,0.8865862830639525
LK1106100,0.34317457503182414,2.357838634959976,False,0.3473754542329276,2.8116722911832173,False,0.9716482066944789,6.075874777873495,True,0.36411117531222753,3.649643011019431,True,-0.045568790902991825,-1.6469729006331408,False,0.16489794355948412,0.7892213955758189,False,0.2209210429229068,2.6206589636786632,False,0.8710112355497948
LK1106105,0.2132751592975175,1.4311429538364393,False,0.2546233830015967,2.0402774772201506,False,0.9248488766941116,5.822445901611647,True,0.2999653976885111,2.973776857169832,True,-0.05274477691553805,-2.1360414476598653,False,-0.07752642454320278,-0.4138693700433875,False,0.24292627774414485,3.0473345898150925,True,0.863362152997136
LK1106110,0.2973653411703483,2.0654193224902526,False,0.35707321520447066,3.0978567885639263,True,0.9879366016361694,6.659926659519716,True,0.33043411495041514,3.405543706776995,True,-0.0519051677834109,-2.08440271906968,False,0.11097829603334008,0.5514925431798599,False,0.15217288035010063,1.870505978296549,False,0.883124745958546
LK1106115,0.30117969198244043,2.118462292186961,False,0.3491792066986094,2.9703599158835168,True,0.9799660632172821,6.4522636013888235,True,0.34644893303707447,3.558585090165874,True,-0.05242343651785774,-2.0830078673514865,False,0.0965781832306798,0.49082610042471175,False,0.1958108032092633,2.448849448561665,False,0.8769331917179785
LK1106120,0.36776346588228137,2.7389478946345185,False,0.40373367485988626,3.3982028605515384,True,1.0089324543180607,6.606982319879747,True,0.3785502597769016,3.920621810631608,True,-0.054966990458333705,-1.9015931537898492,False,0.19855672917698236,0.9755160270719115,False,0.18900735769753935,2.259790691408357,False,0.8871953527737941
LK1106125,0.3901089550442101,3.1243167797816973,True,0.38585629656701625,3.194774991131546,True,0.9893762198567139,6.381984531294415,True,0.3970271714588088,4.135809164105113,True,-0.06935956377349474,-2.0869714036797524,False,0.18353811708676993,0.929361497214116,False,0.23108276192511223,2.702198465686822,False,0.8892721549038706
LK1106130,0.38167732245670394,3.3214095735990394,True,0.3142488557230728,2.6112838849009585,False,0.927797537015579,6.031337905215547,True,0.40510215757052204,4.250835098125128,True,-0.08590128344219818,-2.35558140866834,False,0.14629110328956535,0.7794882304884206,False,0.24120570196892463,2.7849631820157215,False,0.8902242796302141
LK1106135,0.3501477234246882,3.10260156444585,True,0.20898406320810142,1.5574058839160956,False,0.8488709796419062,5.155733764306515,True,0.43070623619182213,4.238407239433043,True,-0.12221644868816828,-2.62634883227334,False,0.06478783237341348,0.3372272684198136,False,0.2596106692248257,2.686043001907644,False,0.8901990648767291
LK1106140,0.2685910642973876,2.487774573114859,False,-0.052914695870768184,-0.3668241847927438,False,0.7141297950986694,4.260451597447924,True,0.3875698958924682,3.878921510944265,True,-0.12751227525386816,-2.409745612335483,False,-0.015363194959418819,-0.07607530070284375,False,0.19202504966365905,1.8830877791769616,False,0.8882798314662467
LK1106145,0.2368577368883862,2.1280019704384716,False,-0.18768775069046342,-1.195695023704952,False,0.6783040292352613,3.6762303242485057,True,0.3210635070117183,3.0540640949092226,True,-0.08836648967322283,-1.4580497189044683,False,-0.007121479274336372,-0.030745315118504302,False,0.1122603394449179,1.0829844467433636,False,0.8894703371832878
LK1106150,0.2301179117094682,2.1068938456942448,False,-0.2687316596434784,-1.571897535371668,False,0.6507531709769245,3.1699632748665656,True,0.27692294511078797,2.4831590446969614,False,-0.03457160640109584,-0.5001336355795121,False,0.06269225431320047,0.2606674038414965,False,0.022103489549781894,0.22966820524805845,False,0.8900081227718877
LK1106155,0.20846463513042518,1.9983236087117184,False,-0.25350308270634303,-1.348415627077995,False,0.6677784213408412,2.941775519606399,True,0.25338547200695954,2.2678252680382647,False,0.006526892577563982,0.07986090860297025,False,0.07587400061720573,0.3184294563827012,False,-0.03180082546196866,-0.3757336068915012,False,0.8915800845378173
LK1106160,0.17058753710597532,1.7313864514532387,False,-0.24616306913118566,-1.380667311236356,False,0.69507615852031,3.14245953287229,True,0.2552530103424306,2.32892490985953,False,0.01823249029129949,0.18674239187887032,False,0.06508393851712391,0.2940578275158018,False,-0.09845719145349931,-1.2966560359864057,False,0.8894361599173951
LK1106165,0.13735809071912894,1.4678454570271229,False,-0.23727303996491533,-1.4414299863278657,False,0.7192956938748184,3.4819741625097236,True,0.26912982092920856,2.4612939642071345,False,-0.0021596941556439797,-0.02158377954144429,False,0.027559769464626543,0.1337474876045104,False,-0.12761495872425893,-1.739909718362933,False,0.8864226760184631
