zone_id,value,spatial_lag,local_i,z_score,p_norm,p_sim,p_adjusted,significant,quadrant,cluster
LK1103140,40.39322963488549,40.86927549858311,1.2029308051619376,3.314715989990724,0.0009173627793492826,0.002,0.009858407079646019,True,1,HH
LK1103145,41.63407974897,41.97585738843305,2.392586265594224,3.8732442067287396,0.00010739611777248226,0.001,0.005925531914893618,True,1,HH
LK1103150,42.20681269963582,41.86052678970666,2.6701549363635,3.4886895712953705,0.00048539449788120376,0.001,0.005925531914893618,True,1,HH
LK1103155,42.07362397459863,41.97830470922567,2.6645817331441513,4.177107348292999,2.9523971037684683e-05,0.001,0.005925531914893618,True,1,HH
LK1103160,42.02264518295218,41.922090795321395,2.598224556554569,3.1536836560731905,0.00161223747323412,0.002,0.009858407079646019,True,1,HH
LK1103165,42.71690053161632,41.48868366869122,2.70658053042856,2.8270794588047674,0.004697467032284876,0.004,0.014374193548387098,True,1,HH
LK1103170,41.17939493142464,40.334410463869936,1.2929819372595452,2.3592459990909087,0.018312112123928803,0.011,0.02974271844660194,True,1,HH
LK1103175,39.34494613272246,40.3989658006637,0.6172369629266362,1.9975154698036095,0.045769215658641144,0.025,0.054607843137254905,False,1,ns
LK1106005,42.08880568232867,42.34380768389411,2.904830055294008,4.542966825215566,5.5467983483143055e-06,0.001,0.005925531914893618,True,1,HH
LK1106010,40.346235543413066,40.37314947288288,0.9939093022223143,2.2185764475721808,0.02651555334827518,0.015,0.03713333333333334,True,1,HH
LK1106015,37.549679937589794,39.87624120338853,-0.06072916213241067,-1.3748281748862063,0.16918472099598125,0.085,0.1384356725146199,False,2,ns
LK1106020,39.947365057189145,39.24430476417024,0.4799515194495072,1.2578523073918888,0.2084451745110638,0.108,0.1661767955801105,False,1,ns
LK1106025,40.56760649600552,41.06792236630466,1.3636973687943326,3.0306425655391984,0.002440339490459389,0.002,0.009858407079646019,True,1,HH
LK1106030,43.88096247459524,42.047926681281446,3.8394255226701377,3.6513330877542143,0.0002608826257966739,0.001,0.005925531914893618,True,1,HH
LK1106035,42.05906082739054,42.52941489134648,3.001387647392533,4.044959197909947,5.2332237716342894e-05,0.001,0.005925531914893618,True,1,HH
LK1106040,38.42287883427939,40.234566635789314,0.24517943083202215,2.088381486404924,0.036763436161934254,0.023,0.052077235772357726,False,1,ns
LK1106045,39.3351230095634,39.17890732325903,0.3313698252825956,1.390570342848331,0.16435575477518893,0.091,0.14482,False,1,ns
LK1106050,38.04450122918367,39.69406796794311,0.0847002684507499,1.4521906070640653,0.1464486136985994,0.083,0.13637463126843657,False,1,ns
LK1106055,37.79212232819592,39.3773394467467,0.01103229823053945,1.0449985706306106,0.29602363014718835,0.158,0.22450510204081633,False,1,ns
LK1106060,39.13918373442681,38.39116812840838,0.13084767453281973,0.5347731665548295,0.5928067202895302,0.286,0.3367906976744186,False,1,ns
LK1106065,36.15831626929074,38.07307166541864,-0.07559907503093297,-0.23422098575865172,0.8148134238127502,0.393,0.4267076023391813,False,2,ns
LK1106070,36.92479215538781,36.866823461795846,0.10492749889020114,0.7515586860315661,0.452316496212133,0.239,0.3025522727272727,False,3,ns
LK1106075,36.533485975814735,37.75255738364423,-0.001219789509856197,0.005140801288796977,0.9958982520882429,0.497,0.498790990990991,False,2,ns
LK1106080,39.6948247960452,37.961185341297416,0.06111150961773145,0.19229055275973947,0.847514618121356,0.409,0.43642337164750955,False,1,ns
LK1106085,38.66023693274985,39.44415264150724,0.22595842110739114,1.654383835730915,0.09804954865112012,0.053,0.09906375838926175,False,1,ns
LK1106090,39.65034031576018,39.881076284543276,0.5916202234971716,1.5924242699085318,0.11128940655936556,0.064,0.11352866242038218,False,1,ns
LK1106095,40.94833337662963,39.51412940027937,0.8238488074872568,1.488001896329136,0.13675039353111287,0.08,0.13301492537313434,False,1,ns
LK1106100,39.60145201016609,40.34397659983341,0.7013892483825371,2.377923358211846,0.01741044420433729,0.011,0.02974271844660194,True,1,HH
LK1106105,41.72128660602242,40.509819024514336,1.5984664747082535,2.3327416031427606,0.019661711255593378,0.012,0.031528301886792454,True,1,HH
LK1106110,42.88216511853041,41.45693253390951,2.7728357071861356,2.7845705328979986,0.005359866235559598,0.005,0.016577380952380955,True,1,HH
LK1106115,41.89809695473012,41.04767119293515,1.9944165781089715,2.471447098768826,0.013456745943611561,0.009,0.025576530612244897,True,1,HH
LK1106120,39.98578103702167,40.31536159414806,0.8373193241241242,2.521673683373026,0.01167980002548891,0.012,0.031528301886792454,True,1,HH
LK1106125,40.70069315738348,38.89838408096272,0.495482158376036,1.1230446493046378,0.2614185320561029,0.149,0.21556623376623377,False,1,ns
LK1106130,41.30713203389024,39.557161103394556,0.9384368480841027,1.3547577279775533,0.17549475872576203,0.097,0.15176685393258427,False,1,ns
LK1106135,40.77655109436682,39.830984165993115,0.9193494209252671,2.046497619241163,0.04070743646181196,0.023,0.052077235772357726,False,1,ns
LK1106140,38.9783248065961,38.79383836171519,0.18794274227127522,0.6728375386345129,0.5010506530919352,0.276,0.3298969957081545,False,1,ns
LK1106145,38.23229631385316,38.03441214503937,0.020441330471295437,0.23517639097802506,0.8140718294311131,0.399,0.43070348837209305,False,1,ns
LK1106150,37.56203246652223,37.889575017001704,-0.003844031137371102,-0.1190090947653663,0.9052681504116311,0.435,0.45373595505617975,False,2,ns
LK1106155,37.73809986666652,37.00158101692552,0.0008159502210835386,0.6385119822794232,0.5231404566343802,0.28,0.33324786324786326,False,3,ns
LK1106160,37.44218116415125,37.58039903102251,0.007293621810183904,0.13320557748474038,0.8940307999635524,0.451,0.46348154981549816,False,3,ns
LK1106165,38.28474722301996,37.90882726261461,0.01279657848089416,0.13911854166067064,0.8893564765746143,0.425,0.4466509433962264,False,1,ns
LK1106170,38.804641471230006,38.57480921727907,0.12772323896969295,0.6917125090877839,0.48911788975323456,0.246,0.30585267857142856,False,1,ns
LK1106175,38.24964426546909,38.51652280154327,0.05651362917152247,0.6416020646297743,0.5211315920943276,0.26,0.31811159737417943,False,1,ns
LK1106180,38.35526413046415,38.433196071021264,0.06096784251086987,0.6083888556043664,0.5429296010824093,0.273,0.3277176724137931,False,1,ns
LK1106185,38.02645335635054,39.32628018947557,0.0645627118789501,1.7705905125388797,0.07662882078122715,0.048,0.09187628865979382,False,1,ns
LK1106190,39.84339038700502,40.42804655460078,0.8184800443442996,2.261172477047657,0.02374857872296032,0.013,0.03367906976744186,True,1,HH
LK1106195,42.60438933071859,39.874251138923015,1.5043553689577203,1.8017732031513243,0.07158109538840053,0.046,0.08896527777777778,False,1,ns
LK1106200,35.80306678519829,39.98579074366893,-0.6329712241671122,-2.373956499573284,0.017598623687610865,0.01,0.02785,True,2,LH
LK1106205,38.211632461715695,39.13013276829053,0.09384260419348478,1.257689852401409,0.20850394357453605,0.118,0.1790899182561308,False,1,ns
LK1106210,39.57836844694727,39.978466552355634,0.5952273092125984,1.6727216489374648,0.09438210535087961,0.055,0.10144039735099339,False,1,ns
LK1106215,41.8847913164957,41.322869392959774,2.1537121094968676,3.545015687987749,0.00039258971927355537,0.001,0.005925531914893618,True,1,HH
LK1106220,36.52905671304669,38.325306038295764,-0.10257686149216269,-0.4768259136117698,0.6334860913557824,0.318,0.36520824742268043,False,2,ns
LK1106225,40.87564536922686,39.252278721945416,0.6859365474616778,1.13577755900986,0.2560496712537078,0.131,0.19406117021276595,False,1,ns
LK1106230,42.07260205881809,40.09932788311939,1.481363252467135,1.998820163296982,0.045627815345327526,0.027,0.05829069767441861,False,1,ns
LK1109005,36.342182730684975,37.04180684520028,0.143680370555348,0.5437502243848724,0.5866133657380235,0.295,0.3451995798319328,False,3,ns
LK1109010,36.76761879086546,36.89185530007687,0.1214577247933596,0.5525184612738613,0.580593189557224,0.298,0.3472510460251046,False,3,ns
LK1109015,37.59666660166434,37.15943105169289,0.012702442843113108,0.454089170727279,0.6497646473344292,0.323,0.3686700819672131,False,3,ns
LK1109020,37.5620545735491,36.61894984114951,0.03008635632108905,0.971915842800639,0.33109241748875384,0.18,0.24573529411764702,False,3,ns
LK1109025,35.90706248069989,36.18981536123186,0.41607486665023086,1.1877628279564467,0.23492686313466304,0.129,0.192120320855615,False,3,ns
LK1109030,35.39797877456412,35.69524866113055,0.7001662682725227,1.0477034394364615,0.29477526242727314,0.169,0.23416169154228858,False,3,ns
LK1109035,35.48343484156121,35.92689714601696,0.5984560423059555,1.3861628610865115,0.16569717910842563,0.086,0.13924999999999998,False,3,ns
LK1109040,36.08675407355083,36.03840470228374,0.4119445822276922,1.619850411719951,0.10526441418227434,0.045,0.08825704225352111,False,3,ns
LK1109045,36.315793255253,36.11365735716386,0.3394172182571784,1.5493499154958525,0.12129762661428299,0.058,0.10592131147540985,False,3,ns
LK1109050,35.703892593654615,36.846981920811324,0.26688565187111307,0.6920046662318473,0.48893439862571153,0.245,0.30529082774049215,False,3,ns
LK1109055,37.57133427447567,36.815399685109206,0.023584871557615777,0.9555288486271797,0.33931032365560654,0.175,0.24127475247524752,False,3,ns
LK1109060,36.73671656788132,37.57652545172705,0.024817946731099466,0.21868662156909693,0.8268941711947507,0.435,0.45373595505617975,False,3,ns
LK1109065,38.28826598810956,37.99777801477999,0.019900799776893317,0.19758161161959467,0.8433724229765708,0.397,0.42937669902912623,False,1,ns
LK1109070,38.15763242590571,37.49963742890451,-0.0147420403299468,-0.22483849154753452,0.8221049206849989,0.42,0.4430681818181818,False,4,ns
LK1109075,36.01208945314184,36.799366046011684,0.2386064141833935,0.8200580925598596,0.41218299097697564,0.207,0.27322037914691943,False,3,ns
LK1109080,35.938745579967524,36.135438940885315,0.4231962216309802,1.9474428301370863,0.05148166745597798,0.02,0.04680672268907563,True,3,LL
LK1109085,35.97305278461681,35.57594740984533,0.55941585815721,1.647867873069041,0.09937978730895485,0.055,0.10144039735099339,False,3,ns
LK1109090,35.343696316356976,36.0589507917516,0.5892869831891027,1.4481055975493007,0.14758752033626563,0.075,0.1269756838905775,False,3,ns
LK1109095,37.17570543594696,35.85169946168175,0.15700728432027394,1.2241862559154848,0.22088197275637,0.122,0.1841571815718157,False,3,ns
LK1109100,34.93459366950597,35.707419688771466,0.8333897468792765,1.9223759097326896,0.05455847458105287,0.019,0.04484322033898305,True,3,LL
LK1109105,35.161989284320605,35.67417940401615,0.7784657193763289,1.7702255472681723,0.07668957512386017,0.039,0.07758214285714285,False,3,ns
LK1109110,35.758152261657216,35.789461191682605,0.565512184860821,1.6713780597119487,0.09464702677343169,0.048,0.09187628865979382,False,3,ns
LK1109115,37.35613394310364,36.109658623330496,0.09268739765225835,1.3969391102790953,0.1624318822858657,0.08,0.13301492537313434,False,3,ns
LK1109120,36.120379957460266,36.61868307866773,0.26641516527589365,1.2981533476838552,0.19423464553875036,0.095,0.1494774011299435,False,3,ns
LK1109125,37.010236475051336,37.0962876088153,0.06945993579913695,0.5655298043632935,0.5717134579721639,0.301,0.3492854166666666,False,3,ns
LK1109130,37.891633839004655,37.719582028846865,-0.0005533402041647216,-0.05777729703316779,0.9539260223059294,0.494,0.4966750902527076,False,4,ns
LK1109135,38.6376291179295,38.038062626644425,0.03794037756151416,0.23051511411273623,0.8176915203291846,0.4,0.43094777562862674,False,1,ns
LK1109140,38.278308914938805,38.50014015335531,0.058458448392431576,0.6194243027970897,0.5356368751383258,0.265,0.32088043478260875,False,1,ns
LK1109145,38.48541696648752,38.414230340976445,0.07194346710163602,0.5817667806260134,0.5607237826804563,0.281,0.333724946695096,False,1,ns
LK1109150,39.57592871647996,39.16373523164232,0.3775329303400803,1.4885236062318858,0.13661286143113413,0.078,0.13125679758308156,False,1,ns
LK1109155,38.952821307452616,39.30302293817526,0.2734625376143432,1.4034061794012949,0.16049575135859917,0.087,0.1404608695652174,False,1,ns
LK1109160,39.14676097229592,38.587240798943704,0.17151885372230943,0.7435390658834156,0.4571553789840411,0.239,0.3025522727272727,False,1,ns
LK1109165,36.91983127575472,38.3949308891463,-0.077991676675868,-0.4743745673608976,0.6352328258177752,0.315,0.3640145228215768,False,2,ns
LK1109170,39.02268008223959,39.161338812755744,0.26296946866320936,1.4849262008774835,0.13756337454655698,0.079,0.13214114114114114,False,1,ns
LK1109175,41.69105037122142,39.59507176159677,1.0613537429396611,1.3821247657437197,0.16693339541927754,0.092,0.14557954545454546,False,1,ns
LK1109180,40.82885694021493,39.09254905146544,0.6040489351367253,1.3069893600966611,0.19121632507716224,0.104,0.16091111111111112,False,1,ns
LK1109185,37.94218640059886,38.59439649233109,0.024264983111772262,0.7515290096919444,0.4523343488209952,0.237,0.3025522727272727,False,1,ns
LK1109190,37.24668742468158,37.78189506600685,-0.0026312812119436146,-0.005328642914625981,0.9957483782087979,0.467,0.47640842490842494,False,2,ns
LK1109195,37.29970236856403,36.83822967386385,0.05885805321426139,0.8696987091807965,0.3844650778631763,0.188,0.2529371980676328,False,3,ns
LK1109200,36.77871893676154,36.241498326751724,0.21154777298286226,1.2844252889400227,0.1989931891542649,0.092,0.14557954545454546,False,3,ns
LK1109205,36.522129422323935,36.28884991684074,0.259258780366985,1.4739541071975903,0.1404939480434693,0.067,0.11662187500000001,False,3,ns
LK1109210,35.97892973908278,36.5366980459288,0.31067019677340985,1.1499581186391383,0.25016112147207725,0.127,0.19015860215053765,False,3,ns
LK1109215,36.21921415146664,36.55175230628677,0.26507450592274967,1.022966248713156,0.3063238041293975,0.16,0.22619289340101523,False,3,ns
LK1109220,36.39099321851384,36.645899055163795,0.2166931472111249,1.1205811250273678,0.2624662030437769,0.13,0.1930933333333333,False,3,ns
LK1109225,37.39692040168635,36.88326008074654,0.04374241726146474,0.8276194154876518,0.40788606919803794,0.198,0.2644748201438849,False,3,ns
LK1109230,36.45919978212542,37.78854706384024,-0.008028908640279189,-0.006806205137655059,0.9945694759306941,0.472,0.4780072727272727,False,2,ns
LK1109235,37.66027895421567,38.281612443636796,-0.006654688226742056,-0.5478201955713146,0.5838153700504949,0.286,0.3367906976744186,False,2,ns
LK1109240,40.39259966011814,38.16126159212973,0.16002058727014387,0.2613832931333102,0.7937969394825302,0.385,0.4213064833005894,False,1,ns
LK1109245,37.76920995190691,39.00615997668039,0.004321699668692269,1.1321521333392877,0.2575704801706741,0.151,0.2162133676092545,False,1,ns
LK1109250,39.54807897202781,38.37176187478691,0.16415330685273957,0.46206689380926225,0.6440333503620598,0.317,0.36481198347107435,False,1,ns
LK1109255,39.82486546543326,38.65707989958023,0.27565101056109115,0.8145038891094564,0.4153563451622221,0.216,0.2797953488372093,False,1,ns
LK1109260,37.821922372378125,39.68116099040324,0.021476164740131833,1.4430268293385722,0.14901291357651503,0.085,0.1384356725146199,False,1,ns
LK1109265,38.23269312759183,38.372100270777054,0.044381363679518115,0.6833985293567928,0.4943550490670927,0.251,0.3099933481152993,False,1,ns
LK1109270,38.6622442300438,38.20038922080298,0.06062956510511582,0.37347489026364544,0.7087950302698409,0.351,0.3925843373493975,False,1,ns
LK1109275,37.5079767924502,36.836227426623424,0.03143765900292179,0.6902126613518137,0.4900604622385599,0.243,0.3041595505617978,False,3,ns
LK1109280,36.01134385158971,36.83304772342455,0.2302124209045503,0.9364556145316422,0.34903865513145405,0.176,0.2420543209876543,False,3,ns
LK1109285,36.27042270533042,36.65883505233779,0.23320418202753174,1.2523797953771947,0.2104315049976314,0.099,0.15403072625698325,False,3,ns
LK1112005,36.12464799513744,35.64944558218628,0.4942439491646452,2.107616619120903,0.035064164867466496,0.012,0.031528301886792454,True,3,LL
LK1112010,36.05952887489516,35.57206828393254,0.5330759776807457,1.1138983987565478,0.26532277644519797,0.147,0.21322656249999997,False,3,ns
LK1112015,35.01948857272764,35.83919880505453,0.7559662315482009,1.6294066233168494,0.10322696760212269,0.049,0.09283333333333334,False,3,ns
LK1112020,35.8160289476352,35.64664472411263,0.5891287347192486,1.7878425432241856,0.07380141492092204,0.037,0.07494181818181818,False,3,ns
LK1112025,35.34467128605419,35.481986306609485,0.7905430183259838,1.928705681694081,0.053767410498502734,0.023,0.052077235772357726,False,3,ns
LK1112030,35.85111692155066,35.57883281422198,0.5971028390142943,2.0328525971022544,0.04206741737724156,0.014,0.035445454545454544,True,3,LL
LK1112035,36.064047485434806,35.791368504597585,0.4780073630605878,1.8365131621550232,0.0662817972663645,0.029,0.061888888888888896,False,3,ns
LK1112040,36.16776609487744,35.80061112975922,0.4464031526577147,1.6574350681489678,0.09743154638390221,0.046,0.08896527777777778,False,3,ns
LK1112045,35.702386172229474,35.60326957865183,0.636716151293988,2.437639002703229,0.014783529231040433,0.004,0.014374193548387098,True,3,LL
LK1112050,35.698359189321295,36.25729475072233,0.44321046235231687,1.2718733316635351,0.20341812857916575,0.091,0.14482,False,3,ns
LK1112055,35.510489121549455,36.190422098098125,0.5056232324450477,1.3287458500477176,0.18393183262281532,0.085,0.1384356725146199,False,3,ns
LK1112060,36.25051676985437,36.22693486809383,0.33027772714746295,1.5314996402526702,0.1256459552685078,0.061,0.11031493506493506,False,3,ns
LK1112065,35.008814236812576,36.30515377272137,0.5734363261799098,1.458826827224982,0.1446127768323136,0.068,0.11762732919254659,False,3,ns
LK1112070,36.469655492662014,35.81226531617918,0.3588312653691592,2.0817449678897924,0.037365770846228205,0.017,0.0408146551724138,True,3,LL
LK1112075,35.15684897078398,35.784605924125785,0.7384330740856815,1.6722905249621522,0.09446704712830384,0.042,0.08266431095406361,False,3,ns
LK1112080,35.31842958255032,35.705418034553986,0.7203007204041754,2.3263430227990654,0.02000025859343054,0.008,0.02345263157894737,True,3,LL
LK1112085,35.65494696499079,35.678756353341484,0.6285434152118305,2.077051514239683,0.03779680492330593,0.014,0.035445454545454544,True,3,LL
LK1112090,35.72622577392756,35.658272536934206,0.6131310296939179,1.777997583212165,0.07540425181932991,0.038,0.0764115523465704,False,3,ns
LK1112095,36.10689583861476,36.07859763414213,0.39736231527792176,1.4219053324791275,0.15505373496742697,0.079,0.13214114114114114,False,3,ns
LK1112100,35.97704581024689,36.33077858982581,0.3639744968575103,1.3397646231857696,0.18032188037946528,0.089,0.14286167146974063,False,3,ns
LK1112105,37.46181023056461,36.45120891300415,0.05343976779456646,1.4017632171993286,0.16098596580959956,0.081,0.13427678571428572,False,3,ns
LK1112110,37.112492187846335,36.392090808647694,0.12465439824643144,1.15458481289314,0.2482604888241744,0.116,0.1770191780821918,False,3,ns
LK1112115,35.45557491516515,36.77617670709908,0.32292969174104,0.8343289551743046,0.4040956395887785,0.209,0.2732699530516432,False,3,ns
LK1112120,36.49419206969624,36.7502128576474,0.18119696337831265,0.9501759786895684,0.34202284213178413,0.164,0.2289423558897243,False,3,ns
LK1112125,36.50347954520086,37.420075170175735,0.058822439027131884,0.33242049349078223,0.739571765992285,0.397,0.42937669902912623,False,3,ns
LK1112130,37.73678865729336,37.48133203213561,0.0003402541067795209,0.23563364562153388,0.8137169630525092,0.423,0.44538941398865783,False,3,ns
LK1112135,37.99304498083681,36.787352762037266,-0.034485351911208544,-0.9766597887218316,0.3287376087999252,0.162,0.22786363636363638,False,4,ns
LK1112140,36.54196634205781,36.8511555490657,0.15660663126996063,0.6793633619324791,0.49690765834240647,0.251,0.3099933481152993,False,3,ns
LK1112145,37.27021606121325,36.47871190328446,0.08761152549828993,1.0843023158572949,0.27823077882749636,0.138,0.201748031496063,False,3,ns
LK1112150,36.36143017569079,35.96181987159015,0.35915493818909466,1.5237503532303873,0.12757108577489445,0.066,0.11560377358490566,False,3,ns
LK1112155,36.57604245529836,35.85910105410056,0.3209453133368279,1.7739455616849042,0.07607215537543845,0.031,0.06418959107806692,False,3,ns
LK1112160,35.691481673683924,35.78794543592545,0.5849352779161168,1.8429868181531543,0.06533093512008709,0.026,0.05635019455252918,False,3,ns
LK1112165,35.14926904245392,35.20966337042131,0.9577254758540864,2.731365909223081,0.006307240135307138,0.002,0.009858407079646019,True,3,LL
LK1112170,35.15153288622006,35.24120724854459,0.9449880739904899,2.6977567997410157,0.006980841921820903,0.002,0.009858407079646019,True,3,LL
LK1112175,35.37361025773184,35.85948528429978,0.6507683567684028,1.6125597304320465,0.10684019325398064,0.054,0.10026,False,3,ns
LK1112180,35.7755049960589,35.77158978676488,0.5656960444411456,1.987009371787612,0.04692135830293594,0.015,0.03713333333333334,True,3,LL
LK1112185,35.18615349871507,36.35298798421732,0.5184708904977147,1.3219172595772823,0.18619570441776823,0.093,0.14674504249291787,False,3,ns
LK1112190,36.820342474720526,36.306399759823854,0.19370612661630013,1.4546339527945855,0.14577062618149444,0.071,0.12205864197530863,False,3,ns
LK1112195,37.9797170279518,37.22605181888517,-0.017690834692459658,-0.45207015369944437,0.651218444248362,0.334,0.37659514170040487,False,4,ns
LK1112200,36.25849921442518,36.70520174142991,0.225059379149807,0.9933747110174745,0.320527380908472,0.156,0.2228,False,3,ns
LK1112205,37.15717952280133,36.71013478607853,0.08863350159285971,0.8894302106310791,0.37377191478540717,0.181,0.24649633251833739,False,3,ns
LK1112210,37.28842428983225,36.80521918774827,0.06254195695362848,0.7144350052779115,0.474958232682425,0.235,0.30090804597701143,False,3,ns
LK1112215,36.938349013050974,37.13436144337775,0.07177901610124321,0.5958759139801159,0.5512581248611808,0.286,0.3367906976744186,False,3,ns
LK1112220,37.36317337257811,36.973618552299556,0.04294877147298165,0.6654105186886465,0.5057879589485718,0.258,0.3165330396475771,False,3,ns
LK1112225,36.89690519712178,36.802009752621544,0.11649367551058865,0.810859573807199,0.41744631819560085,0.214,0.279152224824356,False,3,ns
LK1112230,37.15940180690368,37.335667988735764,0.0349587632299568,0.5062048186027954,0.612712872657724,0.33,0.37283975659229207,False,3,ns
LK1112235,41.291902653140816,37.99296134087996,0.12757439738531343,0.16451845229006035,0.86932302183198,0.439,0.4553500931098696,False,1,ns
LK1112240,37.869820975811685,37.43769728645324,-0.0055623232249207444,-0.3311410151421157,0.7405379720154086,0.386,0.4215725490196079,False,4,ns
LK1112245,36.12438338438128,36.58936906526314,0.2726717513788237,1.1773289617777785,0.23906423154829692,0.117,0.17805737704918032,False,3,ns
LK1112250,35.34212461319049,35.95945886553617,0.6244553329236877,1.8040115903491318,0.07122948999524764,0.026,0.05635019455252918,False,3,ns
LK1112255,35.271185827730115,36.10849697177532,0.5892437664343435,1.4046777171270282,0.1601171347632686,0.082,0.13553115727002968,False,3,ns
LK1112260,35.997135172159105,35.51801352762979,0.5665498940599608,1.9061090767538147,0.056636055316399356,0.024,0.05368674698795181,False,3,ns
LK1112265,35.459062596948904,35.50014801333583,0.746838034270327,1.9226219709427534,0.05452754268479896,0.023,0.052077235772357726,False,3,ns
LK1112270,34.79975679552553,35.30321439397919,1.046564335949628,2.2948732771466114,0.021740387667386608,0.002,0.009858407079646019,True,3,LL
LK1112275,35.43291590823079,35.10157977089284,0.8894554623428101,2.655086668051795,0.007928803469388167,0.002,0.009858407079646019,True,3,LL
LK1112280,35.312851146026155,34.885580402815215,1.0120653543370215,2.169677375263258,0.03003129517300817,0.007,0.021075675675675677,True,3,LL
LK1112285,34.92732303567127,35.18141481292085,1.051175089312909,2.1951113730908665,0.02815560958774947,0.009,0.025576530612244897,True,3,LL
LK1112290,35.268297238362585,35.0670648900583,0.9652037031053825,2.2917026226204182,0.02192280898461477,0.006,0.018988636363636364,True,3,LL
LK1112295,34.6973521255589,35.41614993718819,1.032870562115788,2.5201861103150955,0.011729279930090286,0.003,0.011767605633802818,True,3,LL
LK1112300,35.49827627853116,35.362489347887404,0.779029458634595,2.2392099787556914,0.025142256873613936,0.003,0.011767605633802818,True,3,LL
LK1112305,36.25805829458098,36.561227541312604,0.25627872792488865,1.292840475650302,0.19606623817737356,0.096,0.15062535211267605,False,3,ns
LK1112310,38.94966123992451,38.144795932609284,0.06990486268726709,0.2970289058912663,0.7664444407679715,0.376,0.4147168316831683,False,1,ns
LK1112315,36.08723809161097,36.13096156515048,0.3894975337890324,1.3829367995344268,0.1666842454644576,0.086,0.13924999999999998,False,3,ns
LK1112320,35.858212153586344,36.30815132195864,0.39464233133041043,1.4606628893823719,0.14410797814746995,0.068,0.11762732919254659,False,3,ns
