zone_id,name,n_bins,n_hot,n_cold,hot_share,cold_share,final_run,mk_tau,mk_z,mk_p,mk_slope,trend,category,reason,noise_sd,detectable_slope,underpowered,status
LK1136145,Paligedara,26,0,8,0.0,0.3076923076923077,0,-0.14461538461538462,-1.01391133455149,0.31062506239573384,-0.04508547761615937,no trend,no_pattern,cold in only 31% of bins and not in the final bin,1.1992664856696191,0.09647854214844631,True,ok
LK1136150,Kaliyammahara,26,0,10,0.0,0.38461538461538464,0,-0.1076923076923077,-0.7494127255380579,0.4536084832864735,-0.03269723266198451,no trend,no_pattern,cold in only 38% of bins and not in the final bin,1.2098724318193261,0.09733176887899847,True,ok
LK1136155,Bokundara,26,0,11,0.0,0.4230769230769231,0,-0.12,-0.8375789285425354,0.40226723126443065,-0.03768066122547065,no trend,no_pattern,cold in only 42% of bins and not in the final bin,1.1222329899673387,0.09028135457523996,True,ok
LK1136160,Thumbovila South,26,0,7,0.0,0.2692307692307692,0,-0.2,-1.4106592480716384,0.15834511256712158,-0.04579393924840939,no trend,no_pattern,cold in only 27% of bins and not in the final bin,0.9283247828369641,0.07468183490375363,True,ok
LK1136165,Thumbovila North,26,0,7,0.0,0.2692307692307692,0,-0.21846153846153846,-1.5429085525783546,0.12285296541157709,-0.0594958200125211,no trend,no_pattern,cold in only 27% of bins and not in the final bin,0.9785320747403269,0.07872090910947804,True,ok
LK1136170,Wewala West,26,0,1,0.0,0.038461538461538464,0,-0.13230769230769232,-0.9257451315470128,0.3545784475977316,-0.02090378809709538,no trend,no_pattern,cold in only 4% of bins and not in the final bin,0.9783950062783895,0.07870988223134857,True,ok
LK1136175,Wewala East,26,0,5,0.0,0.19230769230769232,0,-0.27384615384615385,-1.939656466098503,0.05242145358650174,-0.04151237382474618,no trend,no_pattern,cold in only 19% of bins and not in the final bin,1.0101962810687584,0.08126822991044994,True,ok
LK1136180,Thumbovila West,26,0,7,0.0,0.2692307692307692,0,-0.27384615384615385,-1.939656466098503,0.05242145358650174,-0.04639147745516375,no trend,no_pattern,cold in only 27% of bins and not in the final bin,0.8491068381616341,0.06830891286716,True,ok
LK1136185,Mampe North,26,0,13,0.0,0.5,0,-0.14461538461538462,-1.01391133455149,0.31062506239573384,-0.05412509161614124,no trend,no_pattern,cold in only 50% of bins and not in the final bin,1.3745860190076324,0.1105826409360924,True,ok
LK1136190,Makuludoowa,26,0,7,0.0,0.2692307692307692,0,-0.13846153846153847,-0.9698282330492515,0.3321321174074414,-0.03756341348092762,no trend,no_pattern,cold in only 27% of bins and not in the final bin,1.2455419457287806,0.10020130850363528,True,ok
LK1136195,Gorakapitiya,26,0,4,0.0,0.15384615384615385,0,-0.13846153846153847,-0.9698282330492515,0.3321321174074414,-0.029667320528006615,no trend,no_pattern,cold in only 15% of bins and not in the final bin,0.9716100859086996,0.07816404922952372,True,ok
LK1136200,Nampamunuwa,26,0,9,0.0,0.34615384615384615,0,-0.13230769230769232,-0.9257451315470128,0.3545784475977316,-0.04425147234638363,no trend,no_pattern,cold in only 35% of bins and not in the final bin,1.1260709402421418,0.09059010984504515,True,ok
LK1136205,Mavittara North,26,0,10,0.0,0.38461538461538464,0,-0.15692307692307692,-1.1020775375559675,0.2704279639103757,-0.04852503105295715,no trend,no_pattern,cold in only 38% of bins and not in the final bin,1.1715092865884345,0.09424553210982957,True,ok
LK1136210,Mampe East,26,0,12,0.0,0.46153846153846156,0,-0.15692307692307692,-1.1020775375559675,0.2704279639103757,-0.045676382350806344,no trend,no_pattern,cold in only 46% of bins and not in the final bin,1.050136678544864,0.08448135340499385,True,ok
LK1136215,Bodhirajapura,26,0,4,0.0,0.15384615384615385,0,-0.31076923076923074,-2.204155075111935,0.02751343998161726,-0.060841264350599965,decreasing,no_pattern,cold in only 15% of bins and not in the final bin,0.8861943416547453,0.0712925268609613,True,ok
LK1136220,Mampe West,26,0,15,0.0,0.5769230769230769,0,-0.24923076923076923,-1.7633240600895481,0.07784584959716478,-0.04557686707164517,no trend,no_pattern,cold in only 58% of bins and not in the final bin,0.9643881000182879,0.07758305519821422,True,ok
LK1136225,Mampe South,26,0,12,0.0,0.46153846153846156,0,-0.2123076923076923,-1.4988254510761159,0.13391892014731077,-0.03841841086067387,no trend,no_pattern,cold in only 46% of bins and not in the final bin,0.7411415338781291,0.059623324397579835,True,ok
LK1136230,Kolamunna,26,0,13,0.0,0.5,0,-0.2246153846153846,-1.5869916540805933,0.11251453486444052,-0.044315578785744325,no trend,no_pattern,cold in only 50% of bins and not in the final bin,0.8714865160574465,0.07010931229709505,True,ok
LK1136235,Suwarapola East,26,0,9,0.0,0.34615384615384615,0,-0.23692307692307693,-1.6751578570850707,0.09390326367306256,-0.033721010128019646,no trend,no_pattern,cold in only 35% of bins and not in the final bin,0.8599379135108493,0.06918025078252649,True,ok
LK1136240,Suwarapola West,26,0,4,0.0,0.15384615384615385,0,-0.1753846153846154,-1.2343268420626836,0.21708113765003478,-0.032748315875419994,no trend,no_pattern,cold in only 15% of bins and not in the final bin,1.0498773662591643,0.08446049226063232,True,ok
LK1136245,Hedigama,26,0,6,0.0,0.23076923076923078,0,-0.16923076923076924,-1.190243740560445,0.23395060590621997,-0.028960320595517654,no trend,no_pattern,cold in only 23% of bins and not in the final bin,1.016865039993869,0.08180471796103936,True,ok
LK1136250,Batakettara North,26,0,11,0.0,0.4230769230769231,0,-0.2553846153846154,-1.8074071615917868,0.07069881814594603,-0.04293635026536366,no trend,no_pattern,cold in only 42% of bins and not in the final bin,1.0667790112092492,0.08582019511581915,True,ok
LK1136255,Kesbewa North,26,0,14,0.0,0.5384615384615384,0,-0.18769230769230769,-1.322493045067161,0.18600402378747005,-0.04407198949278799,no trend,no_pattern,cold in only 54% of bins and not in the final bin,0.9568795124881617,0.07697900464968573,True,ok
LK1136260,Kesbewa East,26,0,12,0.0,0.46153846153846156,0,-0.14461538461538462,-1.01391133455149,0.31062506239573384,-0.03353130661962644,no trend,no_pattern,cold in only 46% of bins and not in the final bin,0.8729176892485562,0.07022444726058326,True,ok
LK1136265,Mavittara South,26,0,12,0.0,0.46153846153846156,0,-0.14461538461538462,-1.01391133455149,0.31062506239573384,-0.04322540186553762,no trend,no_pattern,cold in only 46% of bins and not in the final bin,1.0088303390940454,0.08115834266524263,True,ok
LK1136270,Honnanthara North,26,0,10,0.0,0.38461538461538464,0,-0.18153846153846154,-1.2784099435649223,0.20110491981248035,-0.05715536632519597,no trend,no_pattern,cold in only 38% of bins and not in the final bin,0.9455700144490884,0.07606917860495033,True,ok
LK1136275,Honnanthara South,26,0,13,0.0,0.5,0,-0.1753846153846154,-1.2343268420626836,0.21708113765003478,-0.04333264305331446,no trend,no_pattern,cold in only 50% of bins and not in the final bin,0.8891606282189267,0.07153115856352818,True,ok
LK1136280,Makandana East,26,0,12,0.0,0.46153846153846156,0,-0.1753846153846154,-1.2343268420626836,0.21708113765003478,-0.03291927132332767,no trend,no_pattern,cold in only 46% of bins and not in the final bin,1.1528034440761759,0.0927406852415095,True,ok
LK1136285,Kesbewa South,26,0,11,0.0,0.4230769230769231,0,-0.20615384615384616,-1.4547423495738772,0.1457406036479898,-0.03504248366806665,no trend,no_pattern,cold in only 42% of bins and not in the final bin,1.0239010209689934,0.08237074827638263,True,ok
LK1136290,Batakettara South,26,0,6,0.0,0.23076923076923078,0,-0.2923076923076923,-2.071905770605219,0.03827422971644756,-0.05014073285945295,decreasing,no_pattern,cold in only 23% of bins and not in the final bin,1.199139767090541,0.09646834789727807,True,ok
LK1136295,Madapatha,26,0,7,0.0,0.2692307692307692,0,-0.28615384615384615,-2.02782266910298,0.04257834985054809,-0.06108461794510287,decreasing,no_pattern,cold in only 27% of bins and not in the final bin,1.3750805369407506,0.11062242389494567,True,ok
LK1136300,Delthara West,26,0,2,0.0,0.07692307692307693,0,-0.18153846153846154,-1.2784099435649223,0.20110491981248035,-0.029403484374965306,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.8660588100522056,0.06967266442203697,True,ok
LK1136305,Delthara East,26,0,5,0.0,0.19230769230769232,0,-0.24923076923076923,-1.7633240600895481,0.07784584959716478,-0.05067621986152959,no trend,no_pattern,cold in only 19% of bins and not in the final bin,1.3968035145451971,0.11236999312617467,True,ok
LK1136310,Dampe,26,0,4,0.0,0.15384615384615385,0,-0.28,-1.9837395676007417,0.04728488016768839,-0.05616682043907135,decreasing,no_pattern,cold in only 15% of bins and not in the final bin,1.198865090143866,0.09644625069728653,True,ok
LK1136315,Makandana West,26,0,11,0.0,0.4230769230769231,0,-0.23692307692307693,-1.6751578570850707,0.09390326367306256,-0.047566216659933366,no trend,no_pattern,cold in only 42% of bins and not in the final bin,1.374263939277465,0.11055673027887532,True,ok
LK1136320,Nivungama,26,0,12,0.0,0.46153846153846156,0,-0.15076923076923077,-1.0579944360537288,0.29005797903523867,-0.022991836979484148,no trend,no_pattern,cold in only 46% of bins and not in the final bin,1.0462475351327893,0.08416847975173429,True,ok
LK1136325,Halpita,26,0,19,0.0,0.7307692307692307,0,-0.1753846153846154,-1.2343268420626836,0.21708113765003478,-0.03212210443478656,no trend,no_pattern,cold in only 73% of bins and not in the final bin,0.8639345832255106,0.06950177470746471,True,ok
LK1136330,Horathuduwa,26,0,10,0.0,0.38461538461538464,0,-0.15692307692307692,-1.1020775375559675,0.2704279639103757,-0.031784942457637175,no trend,no_pattern,cold in only 38% of bins and not in the final bin,0.7212879218286522,0.0580261418115553,True,ok
LK1136335,Morenda,26,0,15,0.0,0.5769230769230769,0,-0.12,-0.8375789285425354,0.40226723126443065,-0.027691491532849888,no trend,no_pattern,cold in only 58% of bins and not in the final bin,0.9776749725194,0.07865195698437881,True,ok
LK1136340,Batuwandara North,26,0,14,0.0,0.5384615384615384,0,-0.18153846153846154,-1.2784099435649223,0.20110491981248035,-0.03801542551996129,no trend,no_pattern,cold in only 54% of bins and not in the final bin,1.2672524267441152,0.1019478724097645,True,ok
LK1136345,Batuwandara South,26,0,14,0.0,0.5384615384615384,0,-0.16923076923076924,-1.190243740560445,0.23395060590621997,-0.034771377808455135,no trend,no_pattern,cold in only 54% of bins and not in the final bin,0.9007833162453934,0.07246618010381045,True,ok
LK1136350,Jamburaliya,26,0,9,0.0,0.34615384615384615,0,-0.24923076923076923,-1.7633240600895481,0.07784584959716478,-0.04842380213832431,no trend,no_pattern,cold in only 35% of bins and not in the final bin,1.0973895692413043,0.08828275206089554,True,ok
LK1136355,Polhena,26,0,9,0.0,0.34615384615384615,2,-0.2246153846153846,-1.5869916540805933,0.11251453486444052,-0.046463431562101976,no trend,sporadic_cold_spot,"on and off cold in 35% of bins, never the opposite",1.173651221191858,0.094417846378914,False,ok
LK1136360,Regidel Watta,26,0,3,0.0,0.11538461538461539,0,-0.20615384615384616,-1.4547423495738772,0.1457406036479898,-0.03966556791714822,no trend,no_pattern,cold in only 12% of bins and not in the final bin,0.8554614815524326,0.06882013096384114,True,ok
LK1136365,Kahapola,26,0,8,0.0,0.3076923076923077,2,-0.20615384615384616,-1.4547423495738772,0.1457406036479898,-0.04858705009684705,no trend,sporadic_cold_spot,"on and off cold in 31% of bins, never the opposite",1.180429459030166,0.0949631417847222,False,ok
