zone_id,value,gi_z,p_norm,p_sim,p_adjusted,significant,confidence_class
LK1103175,38.78242059971186,1.8148430195230125,0.06954803717416029,0.042,0.08295744680851065,False,hot_90
LK1106005,40.502210468098085,3.600955093218192,0.000317050340867662,0.002,0.008841269841269843,True,hot_99
LK1106010,39.02388625908085,1.6386001644452601,0.10129655807794434,0.075,0.12893518518518518,False,ns
LK1106015,36.59487803473282,0.8527822494914664,0.393780069258464,0.148,0.2071256281407035,False,ns
LK1106020,38.78443527356264,1.0821658748291292,0.27917882886240597,0.188,0.24697169811320754,False,ns
LK1106025,38.90023713175896,2.459839052443149,0.01389993350174575,0.012,0.03228985507246377,True,hot_95
LK1106030,41.927778944877765,3.2608906241833364,0.001110628723301593,0.005,0.016676646706586827,True,hot_95
LK1106035,40.7367288507488,3.4327983989005233,0.0005973861121433804,0.001,0.005460784313725491,True,hot_99
LK1106040,37.87939089431766,1.6606461759477242,0.0967845292522915,0.051,0.09532550335570468,False,hot_90
LK1106045,38.67838924649781,1.6274869506050404,0.1036337178761918,0.077,0.13075914634146343,False,ns
LK1106050,38.10659670233324,1.8464388503589302,0.06482851055883397,0.031,0.06515849056603773,False,hot_90
LK1106055,38.308804012354194,1.461740048520326,0.1438124582225343,0.076,0.1298527607361963,False,ns
LK1106060,38.92448773642068,1.3248660067589546,0.18521559728273362,0.131,0.1885452196382429,False,ns
LK1106065,36.08639790772667,0.46861177936089893,0.639347156017038,0.255,0.312852422907489,False,ns
LK1106070,37.1359306686394,-0.2368659517254016,0.8127607849665474,0.405,0.43633462282398455,False,ns
LK1106075,36.95407833793551,0.36302877924308036,0.7165833860401509,0.341,0.3860508130081301,False,ns
LK1106080,39.29311140400881,1.2484866939233454,0.21185287824864296,0.173,0.23052870813397128,False,ns
LK1106085,39.12820174153941,2.4607631607237748,0.01386418539494097,0.012,0.03228985507246377,True,hot_95
LK1106090,39.73792926892725,2.3008129365702557,0.021402206908636746,0.021,0.048535269709543576,True,hot_95
LK1106095,41.06187093285115,2.4126273875096467,0.01583800178390551,0.025,0.054607843137254905,False,hot_90
LK1106100,39.0428371822072,2.2011048672021674,0.027728600808378964,0.022,0.04961133603238866,True,hot_95
LK1106105,40.4317816038438,2.0430894156009423,0.04104358749494259,0.051,0.09532550335570468,False,hot_90
LK1106110,41.593206837365685,2.598377565534333,0.009366544075096947,0.021,0.048535269709543576,True,hot_95
LK1106115,39.275267146354494,2.373361672427151,0.017626994215048597,0.014,0.036269767441860466,True,hot_95
LK1106120,39.65131787084484,2.2756200611949446,0.022868759570664827,0.023,0.051244,False,hot_90
LK1106125,40.6296576007926,1.6421839287714557,0.10055189227308031,0.114,0.17023592493297587,False,ns
LK1106130,40.81411247720157,2.1426000917318713,0.03214522379671517,0.045,0.08794736842105262,False,hot_90
LK1106135,40.70008096330193,2.8900887091838525,0.0038513312945089202,0.005,0.016676646706586827,True,hot_95
LK1106140,39.810276126691576,1.4264493222490167,0.15373868530345708,0.155,0.2121253071253071,False,ns
LK1106145,38.28146078405447,0.8100927438202264,0.4178868743667279,0.256,0.313389010989011,False,ns
LK1106150,37.42826347202815,0.5785172422973095,0.5629149598335996,0.293,0.34358105263157895,False,ns
LK1106155,37.16500474741022,-0.15864169126387725,0.8739511798393893,0.435,0.4588920454545454,False,ns
LK1106160,37.010717318911006,0.0823452206182246,0.9343721956420156,0.444,0.4622579439252336,False,ns
LK1106165,37.88639836312812,0.6719170116884684,0.5016365297588719,0.279,0.33205769230769233,False,ns
LK1106170,38.64333382799047,1.1221954905076017,0.2617793295901226,0.172,0.22974580335731412,False,ns
LK1106175,38.28780151300868,1.0507171149721015,0.29338853302775114,0.177,0.2352959427207637,False,ns
LK1106180,38.11304480322092,1.1559681446366286,0.2476941871224424,0.153,0.2099039408866995,False,ns
LK1106185,37.97775738468027,2.3169688704857254,0.020505427570236916,0.012,0.03228985507246377,True,hot_95
LK1106190,40.19743878090545,2.811036285641004,0.004938221641197821,0.009,0.025707692307692306,True,hot_95
LK1106195,42.04472013688144,2.557277500770397,0.010549502230082393,0.023,0.051244,False,hot_90
LK1106200,35.38329276189977,2.012045878605686,0.04421510098264125,0.013,0.03415566037735849,True,hot_95
LK1106205,37.174210899049285,0.9952215996290558,0.3196284987856638,0.159,0.21600731707317072,False,ns
LK1106210,38.30200451782345,1.3167306323385495,0.1879289319025309,0.119,0.17675466666666667,False,ns
LK1106215,40.10829316136331,2.9987165294494074,0.002711194283815088,0.002,0.008841269841269843,True,hot_99
LK1106220,36.12458702970179,0.1088304844827668,0.9133369442978805,0.403,0.43502131782945735,False,ns
LK1106225,40.03123979595452,1.5402621314463507,0.12349647044932022,0.131,0.1885452196382429,False,ns
LK1106230,41.33678575893938,2.559046062563442,0.010495983297663837,0.016,0.04014414414414415,True,hot_95
LK1109005,36.29954864440793,-0.28195697036321143,0.7779765048321609,0.438,0.4603132075471698,False,ns
LK1109010,36.67120812601166,-0.3221509916632252,0.7473383098569102,0.39,0.4261976516634051,False,ns
LK1109015,37.15367814638393,-0.14040227352424353,0.8883421616345417,0.44,0.46067669172932335,False,ns
LK1109020,37.15821434930609,-0.6124965454112702,0.5402092829315678,0.262,0.317767895878525,False,ns
LK1109025,35.59439246122009,-0.7731638832236468,0.43942539771556677,0.271,0.32531681034482757,False,ns
LK1109030,36.113706035216495,-0.8442135622560898,0.3985500772579418,0.242,0.30222869955156945,False,ns
LK1109035,35.62615155632943,-0.9769297423028579,0.328603936048118,0.214,0.27464976958525344,False,ns
LK1109040,35.91722916027211,-1.3521453186642896,0.1763288322474298,0.1,0.15472222222222223,False,ns
LK1109045,36.338816413337945,-1.1508627330626733,0.24978871147650394,0.125,0.1841931216931217,False,ns
LK1109050,35.16966538006808,-0.6648715476688211,0.5061326553888665,0.338,0.3842163265306123,False,ns
LK1109055,37.15069517235503,-0.621992046413119,0.5339470979106273,0.263,0.317767895878525,False,ns
LK1109060,36.55116192961796,0.05918054195361164,0.9528083077465059,0.443,0.4620805243445693,False,ns
LK1109065,37.97709182284389,0.5092376412462679,0.6105856617458395,0.341,0.3860508130081301,False,ns
LK1109070,37.72198454029979,0.1390372678995607,0.8894206995191374,0.486,0.48775135135135134,False,ns
LK1109075,35.506696451756575,-0.7983266391456681,0.4246809629527164,0.284,0.33585562632696386,False,ns
LK1109080,35.673416985058566,-1.8546822436002182,0.06364161585544247,0.038,0.07753113553113554,False,cold_90
LK1109085,35.17547746932142,-1.6255069366899448,0.10405458699926544,0.083,0.13677810650887576,False,ns
LK1109090,34.69531785975081,-1.5869173690325316,0.11253136054006828,0.095,0.149056338028169,False,ns
LK1109095,36.603648083289286,-1.0483620219811913,0.2944718441784606,0.15,0.20783582089552238,False,ns
LK1109100,34.178856366197365,-2.0808220790336884,0.03745019444969286,0.033,0.06858582089552238,False,cold_90
LK1109105,34.6199174184622,-2.0087341874098823,0.04456533104797959,0.038,0.07753113553113554,False,cold_90
LK1109110,34.87744258028312,-1.9180138978785954,0.05510924893689897,0.043,0.08463250883392225,False,cold_90
LK1109115,36.8046639341048,-1.3015637305015673,0.1930655651830241,0.088,0.14166473988439307,False,ns
LK1109120,35.397348118256545,-1.2796066650796358,0.20068350460453244,0.114,0.17023592493297587,False,ns
LK1109125,36.793992684285534,-0.3474053449446592,0.7282868184284477,0.374,0.416636,False,ns
LK1109130,37.37987666961303,0.30503958031006806,0.7603360072348639,0.391,0.4261976516634051,False,ns
LK1109135,37.66108846177737,0.49980703925042863,0.6172109535844165,0.331,0.3785770020533881,False,ns
LK1109140,38.24141240821613,0.83078783862635,0.4060934940420271,0.244,0.3026904231625835,False,ns
LK1109145,37.77633424336738,0.8856869537297066,0.3757862404200719,0.217,0.2772224770642202,False,ns
LK1109150,39.292753475480495,1.9735790111632652,0.048429632263113885,0.04,0.08043321299638989,False,hot_90
LK1109155,38.68987536288029,1.5430824622944639,0.12281076932959409,0.083,0.13677810650887576,False,ns
LK1109160,38.1174046709474,0.955257337355622,0.3394475764335758,0.212,0.2727113163972286,False,ns
LK1109165,36.26615095752849,0.08760955043866776,0.9301870112178448,0.398,0.43298046875,False,ns
LK1109170,38.114679662822745,1.5065027877269321,0.13193815203350653,0.081,0.1346776119402985,False,ns
LK1109175,40.54996076120187,2.0073801260442643,0.04470920331636546,0.059,0.1070456026058632,False,ns
LK1109180,41.11822196762238,1.9058620499565162,0.0566681058871718,0.08,0.13381381381381383,False,ns
LK1109185,37.568191145574765,1.2632720864039013,0.20649141419267236,0.104,0.15914285714285714,False,ns
LK1109190,36.94370641037737,0.2675262673853717,0.7890639924946666,0.379,0.41885515873015877,False,ns
LK1109195,37.53252612632452,-0.6193448742791273,0.535689188273233,0.23,0.28853603603603606,False,ns
LK1109200,35.92613831101505,-1.4596592738383902,0.1443837400455682,0.088,0.14166473988439307,False,ns
LK1109205,35.55784864028219,-1.5409569815084194,0.12332725616666067,0.072,0.125717868338558,False,ns
LK1109210,35.58971481372559,-1.235926828089955,0.2164857636799361,0.129,0.1876057441253264,False,ns
LK1109215,35.349070570747834,-0.9779211632430861,0.32811331717776904,0.223,0.2816575963718821,False,ns
LK1109220,35.65097024258624,-0.906726965090988,0.3645512001743917,0.228,0.28732126696832583,False,ns
LK1109225,37.19731814366613,-0.40964089526231057,0.6820693929977897,0.323,0.37171694214876033,False,ns
LK1109230,36.36441652237236,0.417524872809603,0.6762945351506062,0.298,0.34797903563941296,False,ns
LK1109235,38.02845110803793,1.3483922919633333,0.17753224182421856,0.113,0.1701108108108108,False,ns
LK1109240,41.60967503874093,1.5417057303675838,0.12314511880608205,0.238,0.29790112359550563,False,ns
LK1109245,38.11513737196217,1.6363708323390311,0.10176199981763316,0.065,0.11530254777070063,False,ns
LK1109250,39.64913739247251,1.1986443823578345,0.2306662528249288,0.207,0.26876223776223773,False,ns
LK1109255,39.34841533421722,1.5090032209236999,0.13129795967421323,0.108,0.16436065573770492,False,ns
LK1109260,37.39880526017512,1.4730295699134184,0.14074306262787434,0.061,0.10995792880258899,False,ns
LK1109265,37.69894650237245,1.4093688867193035,0.15872611907537149,0.093,0.1475811965811966,False,ns
LK1109270,38.972041570997504,1.225062093902349,0.22055182588976574,0.152,0.2090469135802469,False,ns
LK1109275,37.113229691274206,-0.26772666675935736,0.7889097217828291,0.381,0.4202316831683169,False,ns
LK1109280,35.740692432981874,-0.6593518693142393,0.5096698416395645,0.308,0.3574083333333334,False,ns
LK1109285,35.82869888759964,-1.363045899278477,0.17286804546249945,0.093,0.1475811965811966,False,ns
LK1112005,35.49994101466785,-2.205104913190443,0.027446733400644855,0.012,0.03228985507246377,True,cold_95
LK1112010,34.99911843166665,-1.4040813211564607,0.16029463511162445,0.147,0.20624433249370275,False,ns
LK1112015,34.1892407739406,-2.030630930824433,0.04229244761019359,0.042,0.08295744680851065,False,cold_90
LK1112020,34.56046626258098,-2.3454332280818666,0.01900498236301407,0.017,0.04208444444444445,True,cold_95
LK1112025,34.727185488165425,-2.1496628857032776,0.03158189021654013,0.027,0.05851750972762646,False,cold_90
LK1112030,35.13694980393504,-2.15775905489459,0.03094656983963788,0.018,0.043591304347826085,True,cold_95
LK1112035,35.184588275658605,-1.9750083260025013,0.04826720315900653,0.036,0.07426666666666666,False,cold_90
LK1112040,35.09890426120394,-1.845578223119737,0.06495347090222643,0.046,0.08896527777777778,False,cold_90
LK1112045,34.94574710923584,-2.6201283745336528,0.008789667211487297,0.006,0.018670391061452515,True,cold_95
LK1112050,34.66422789350881,-1.5100730737338708,0.13102477928136685,0.111,0.16755284552845529,False,ns
LK1112055,34.568480579854835,-1.7220703272227682,0.08505677953381419,0.079,0.13253915662650603,False,ns
LK1112060,35.50716676804786,-1.6172821712523673,0.10581738596421689,0.065,0.11530254777070063,False,ns
LK1112065,34.481419703492286,-1.6478676546445783,0.09937983214062489,0.079,0.13253915662650603,False,ns
LK1112070,35.75826676335825,-2.026472059136386,0.042716433169329056,0.021,0.048535269709543576,True,cold_95
LK1112075,34.76645702633335,-1.878636431444876,0.06029415311351525,0.046,0.08896527777777778,False,cold_90
LK1112080,34.31507413699197,-2.8992683975251023,0.0037403456209627794,0.002,0.008841269841269843,True,cold_99
LK1112085,34.606433522993726,-2.425117296638273,0.015303441344011686,0.01,0.028274111675126903,True,cold_95
LK1112090,35.37444785543396,-1.885003352595312,0.05942938518299219,0.038,0.07753113553113554,False,cold_90
LK1112095,35.87950771178306,-1.4019254045518956,0.16093752333143796,0.095,0.149056338028169,False,ns
LK1112100,35.63339000690543,-1.4060847897290432,0.159698948411664,0.097,0.15176685393258427,False,ns
LK1112105,36.89965369222418,-1.3378110091929154,0.18095805216563,0.079,0.13253915662650603,False,ns
LK1112110,36.650018607860375,-1.1355406558460626,0.256148857495192,0.122,0.1802493368700265,False,ns
LK1112115,34.63573019276302,-1.0222496630404916,0.30666275085513095,0.246,0.3038181818181818,False,ns
LK1112120,35.79392950611988,-1.0899923309296697,0.27571652231543087,0.165,0.22253026634382567,False,ns
LK1112125,35.80434064289144,-0.42845425338237175,0.668320432644945,0.403,0.43502131782945735,False,ns
LK1112130,36.97530220570177,-0.2140521578775962,0.830506383537016,0.425,0.4500475285171103,False,ns
LK1112135,36.851500774095406,-0.9040191884204063,0.36598522674299383,0.183,0.241542654028436,False,ns
LK1112140,36.026225848539724,-0.8756622565710064,0.3812136696945261,0.218,0.27786270022883297,False,ns
LK1112145,36.39549044902026,-1.2037979171517474,0.2286676949474966,0.117,0.17424866310160428,False,ns
LK1112150,35.883420668590674,-1.6062199815038103,0.10822558454802897,0.067,0.11847301587301588,False,ns
LK1112155,35.667527134309964,-1.7690818739007452,0.0768802123436316,0.047,0.08996219931271478,False,cold_90
LK1112160,35.262901593443104,-2.0296782368702253,0.04238925648393688,0.025,0.054607843137254905,False,cold_90
LK1112165,34.31634852647557,-3.330389950158748,0.000867244373771754,0.001,0.005460784313725491,True,cold_99
LK1112170,34.17062728120315,-3.058380548359841,0.002225367793662102,0.002,0.008841269841269843,True,cold_99
LK1112175,34.40877522866192,-1.9608107606304555,0.0499011023268921,0.047,0.08996219931271478,False,cold_90
LK1112180,34.46918783852132,-2.165929799902276,0.030316551724044676,0.021,0.048535269709543576,True,cold_95
LK1112185,34.37492595541701,-1.675766681622337,0.09378390274911155,0.077,0.13075914634146343,False,ns
LK1112190,36.60176493568975,-1.3133465803404112,0.1890661892575095,0.091,0.1456522988505747,False,ns
LK1112195,37.52260686916018,-0.15193477511151665,0.8792383801087402,0.414,0.4409139579349904,False,ns
LK1112200,36.02658657518995,-0.8998246651000594,0.3682135661168333,0.212,0.2727113163972286,False,ns
LK1112205,36.47785582709746,-0.8132901942606149,0.41605169773043615,0.221,0.2804031890660592,False,ns
LK1112210,36.3703366299202,-0.654909909320323,0.5125257598221213,0.271,0.32531681034482757,False,ns
LK1112215,36.58645201575782,-0.6232282689500871,0.5331345274980845,0.275,0.3279978586723769,False,ns
LK1112220,36.27944840754822,-0.513255360132705,0.6077727055461188,0.329,0.3770637860082305,False,ns
LK1112225,36.633587319001336,-0.6845667151417115,0.49361737674610606,0.261,0.317767895878525,False,ns
LK1112230,36.78587120246231,-0.5045953238395715,0.6138430948786524,0.307,0.35699164926931104,False,ns
LK1112235,40.28008324065788,0.695479477560087,0.4867548680121446,0.459,0.47170295202952034,False,ns
LK1112240,37.134228277935655,-0.25684603335043116,0.7972976323134285,0.39,0.4261976516634051,False,ns
LK1112245,35.46747726411012,-1.125333151099223,0.26044788685367426,0.169,0.2268265060240964,False,ns
LK1112250,35.203722720775886,-1.7462540489525868,0.08076681671966368,0.054,0.09992691029900332,False,cold_90
LK1112255,34.95185338576502,-1.332410825349026,0.18272522679324565,0.131,0.1885452196382429,False,ns
LK1112260,35.51547581900349,-1.666175498247206,0.09567846460818638,0.065,0.11530254777070063,False,ns
LK1112265,34.929354499803345,-1.9213151299257027,0.054691990839454085,0.042,0.08295744680851065,False,cold_90
LK1112270,34.080019562574904,-2.487671598763748,0.012858240539639234,0.006,0.018670391061452515,True,cold_95
LK1112275,34.978749249369535,-2.9691875486291783,0.002985882956577892,0.001,0.005460784313725491,True,cold_99
LK1112280,34.35108480606487,-2.549256572835117,0.01079528462190451,0.008,0.023576719576719578,True,cold_95
LK1112285,33.870680818827495,-2.52003872361254,0.01173419244060449,0.011,0.030482587064676617,True,cold_95
LK1112290,34.68995782669019,-2.4174000804644806,0.01563182508735453,0.011,0.030482587064676617,True,cold_95
LK1112295,34.3400043480631,-2.396342788099754,0.01655959555001847,0.015,0.03797727272727273,True,cold_95
LK1112300,35.42620964395064,-1.9243473312627402,0.054311061514700755,0.031,0.06515849056603773,False,cold_90
LK1112305,35.40921501080696,-1.1213533774463267,0.2621374731806718,0.168,0.2260289855072464,False,ns
LK1112310,38.02375711485582,0.34368240759877905,0.7310851428562087,0.408,0.438101923076923,False,ns
LK1112315,35.66929847810275,-1.2609744748224825,0.20731804370899498,0.127,0.18566666666666667,False,ns
LK1112320,35.31432052743597,-1.250190513412029,0.21122996141919392,0.144,0.20305822784810126,False,ns
LK1112325,35.53851100071314,-0.9100525837855775,0.36279477901615675,0.23,0.28853603603603606,False,ns
LK1112330,35.37379142437902,-1.3973310079132644,0.16231405544043798,0.099,0.15446218487394958,False,ns
LK1112335,35.690542316417016,-1.531280357026931,0.12570011811306356,0.07,0.12261006289308177,False,ns
LK1112340,35.499991355269096,-1.9982136850857035,0.0456934985034523,0.022,0.04961133603238866,True,cold_95
LK1112345,34.332482287182486,-1.9135784392870379,0.055674042138161635,0.048,0.09124914675767919,False,cold_90
LK1112350,35.70257415836216,-2.1193188005913948,0.03406353384591767,0.022,0.04961133603238866,True,cold_95
LK1112355,34.57548418390217,-2.513726605236194,0.011946300306534766,0.005,0.016676646706586827,True,cold_95
LK1112360,34.14499907051606,-1.774781350942205,0.0759339967659795,0.094,0.14874431818181819,False,ns
LK1112365,35.88568383979592,-1.4963120388770892,0.13457235932183545,0.085,0.13884164222873902,False,ns
LK1112370,34.99971997730948,-1.3764854309582244,0.1686713948143288,0.142,0.2012569974554707,False,ns
LK1112375,35.709249712556506,-1.3975146388913204,0.16225886765973185,0.103,0.15804683195592284,False,ns
LK1112380,34.816521986173555,-1.6313215376563763,0.10282249113685883,0.082,0.1359345238095238,False,ns
LK1112385,36.28217583076924,-1.6084320062268425,0.10774059657911161,0.055,0.10077302631578948,False,ns
LK1112390,34.551079703179674,-2.335620884958011,0.019511009114038934,0.009,0.025707692307692306,True,cold_95
LK1112395,33.31289603403388,-2.312471905333375,0.020751691813722384,0.028,0.060449612403100775,False,cold_90
LK1112400,33.84609255001583,-2.1620160956681063,0.030616935562194397,0.042,0.08295744680851065,False,cold_90
LK1112405,34.934183232823955,-1.9939919476688828,0.04615293451221653,0.032,0.0667565543071161,False,cold_90
LK1115005,32.761110655562696,-3.201002728797317,0.0013695023514186686,0.003,0.012286764705882353,True,cold_95
LK1115010,33.03231170057743,-3.2410906075968042,0.0011907333016401129,0.001,0.005460784313725491,True,cold_99
LK1115015,31.80937225486408,-3.7198951958832893,0.00019930546408562623,0.001,0.005460784313725491,True,cold_99
LK1115020,32.147718701600574,-3.67744444665044,0.00023558236130713907,0.001,0.005460784313725491,True,cold_99
LK1115025,32.29760647443097,-3.3393632129825295,0.0008397069392516939,0.002,0.008841269841269843,True,cold_99
LK1115030,32.96676438223553,-3.5290475425778602,0.00041705819820747055,0.001,0.005460784313725491,True,cold_99
LK1115035,33.49938109604685,-1.5580615112982685,0.11921866741032992,0.132,0.18949484536082475,False,ns
LK1115040,37.153334136348455,-1.268441874118773,0.20464019582827797,0.085,0.13884164222873902,False,ns
LK1115045,37.19377105679303,-1.235310917472299,0.21671481211959776,0.081,0.1346776119402985,False,ns
LK1115050,35.118055142992155,-1.5868698453503494,0.1125421257663021,0.075,0.12893518518518518,False,ns
LK1115055,36.29954733002296,-2.282441290855816,0.02246329990360817,0.008,0.023576719576719578,True,cold_95
LK1115060,35.150010374737924,-1.1535350503105706,0.2486908396738492,0.2,0.26211764705882357,False,ns
LK1115065,32.813009015694135,-4.280170565409404,1.8675013336057735e-05,0.001,0.005460784313725491,True,cold_99
LK1115070,33.62984062951756,-2.964613564392983,0.003030633604396956,0.002,0.008841269841269843,True,cold_99
LK1115075,33.15810761432268,-3.757984363567585,0.0001712875821261323,0.001,0.005460784313725491,True,cold_99
LK1115080,33.8423532893046,-3.0090658044289293,0.0026205235052701513,0.002,0.008841269841269843,True,cold_99
LK1115085,33.2512500511824,-3.1624650493859274,0.0015643951325375561,0.002,0.008841269841269843,True,cold_99
LK1115090,32.590213733667674,-2.8132969447010923,0.004903634524881169,0.012,0.03228985507246377,True,cold_95
LK1115095,33.64423443179275,-3.1868745953058184,0.0014381911717104114,0.003,0.012286764705882353,True,cold_95
LK1115100,35.47951094726038,-3.3598841544099796,0.0007797516128797648,0.001,0.005460784313725491,True,cold_99
LK1115105,34.098821639308795,-2.6187959191078582,0.00882407203646697,0.009,0.025707692307692306,True,cold_95
LK1115110,35.6608219256851,-3.236487676952806,0.0012101045117113131,0.001,0.005460784313725491,True,cold_99
LK1115115,34.5535304163323,-2.4954834101631995,0.012578563695554903,0.008,0.023576719576719578,True,cold_95
LK1115120,34.07577730458866,-3.9350476226355897,8.318020099864083e-05,0.001,0.005460784313725491,True,cold_99
LK1115125,32.4219526391236,-3.173127006281429,0.0015080653800590342,0.002,0.008841269841269843,True,cold_99
LK1115130,33.11089470397738,-2.9400389382805368,0.0032817100308756768,0.004,0.014657894736842106,True,cold_95
LK1115135,34.61570577883991,-2.2259263907627607,0.02601911232559887,0.024,0.0532589641434263,False,cold_90
LK1115140,34.850372196239604,-1.5621705691852485,0.11824781186981644,0.093,0.1475811965811966,False,ns
LK1115145,34.288564949903915,-1.6016378322728604,0.10923571977137342,0.134,0.1913794871794872,False,ns
LK1115150,33.4840437087418,-2.739876886956511,0.006146220211693481,0.008,0.023576719576719578,True,cold_95
LK1115155,35.92917583414874,-3.1123187197070457,0.001856239772914522,0.001,0.005460784313725491,True,cold_99
LK1115160,33.5768389269145,-2.785144202769162,0.005350392270145157,0.008,0.023576719576719578,True,cold_95
LK1115165,32.835205397021475,-4.208935326610818,2.5657680861754877e-05,0.001,0.005460784313725491,True,cold_99
LK1115170,31.832644974873386,-4.521342173359063,6.144876630163575e-06,0.001,0.005460784313725491,True,cold_99
LK1115175,32.952878684234506,-3.9925212230121687,6.537447984798939e-05,0.001,0.005460784313725491,True,cold_99
LK1115180,33.37295444779103,-3.710163379846017,0.00020712553528551853,0.001,0.005460784313725491,True,cold_99
LK1115185,34.409206105402696,-2.9038215981013944,0.0036863815184715147,0.004,0.014657894736842106,True,cold_95
LK1115190,33.607628245438015,-2.4324563979474503,0.014996797013371229,0.029,0.061888888888888896,False,cold_90
LK1115195,35.189681016620405,-1.8197656702316822,0.06879469777343407,0.051,0.09532550335570468,False,cold_90
LK1115200,34.292807170322966,-2.0989696912707805,0.03581957259545253,0.029,0.061888888888888896,False,cold_90
LK1115205,35.32767567089372,-2.8101956701792807,0.004951138871195898,0.003,0.012286764705882353,True,cold_95
LK1115210,34.07066460983452,-3.0009318744713323,0.002691547746628634,0.003,0.012286764705882353,True,cold_95
LK1115215,33.55907820303533,-2.944794091601733,0.003231696548976039,0.004,0.014657894736842106,True,cold_95
LK1115220,34.3331770981636,-2.725309488742377,0.00642412383499133,0.006,0.018670391061452515,True,cold_95
LK1115225,33.09205766901575,-3.316130284301206,0.0009127326715244632,0.002,0.008841269841269843,True,cold_99
LK1115230,32.752552170594306,-3.7606346973527907,0.00016948278302235956,0.001,0.005460784313725491,True,cold_99
LK1115235,31.82204457054845,-4.944620674601506,7.629227078727802e-07,0.001,0.005460784313725491,True,cold_99
LK1115240,32.5562398306998,-5.214610212479761,1.8420415790102737e-07,0.001,0.005460784313725491,True,cold_99
LK1115245,33.3698469906374,-3.564870856916194,0.00036403538854225113,0.001,0.005460784313725491,True,cold_99
LK1115250,33.00614867791881,-3.9575458046181446,7.572376998331313e-05,0.001,0.005460784313725491,True,cold_99
LK1115255,33.48919372497483,-3.8162693220648465,0.00013548461935238113,0.001,0.005460784313725491,True,cold_99
