zone_id,value,gi_z,p_norm,p_sim,p_adjusted,significant,confidence_class
LK1103155,42.07362397459863,4.607821741609318,4.069092711287957e-06,0.001,0.005925531914893618,True,hot_99
LK1103160,42.02264518295218,3.5917924924037847,0.0003284113076358746,0.002,0.009858407079646019,True,hot_99
LK1103165,42.71690053161632,3.4138748445772906,0.0006404598918399432,0.004,0.014374193548387098,True,hot_95
LK1103170,41.17939493142464,2.7488829431483497,0.005979873754953281,0.011,0.02974271844660194,True,hot_95
LK1103175,39.34494613272246,2.0905288024669058,0.03657032386062877,0.025,0.054607843137254905,False,hot_90
LK1106005,42.08880568232867,4.957065984981707,7.156567671853828e-07,0.001,0.005925531914893618,True,hot_99
LK1106010,40.346235543413066,2.4615251681558665,0.013834769070313823,0.015,0.03713333333333334,True,hot_95
LK1106015,37.549679937589794,1.1847049551372524,0.23613412261715405,0.085,0.1384356725146199,False,ns
LK1106020,39.947365057189145,1.5163550131342933,0.12942960794390215,0.108,0.1661767955801105,False,ns
LK1106025,40.56760649600552,3.2980806900251216,0.0009734815526611533,0.002,0.009858407079646019,True,hot_99
LK1106030,43.88096247459524,4.324091845832425,1.531614814598434e-05,0.001,0.005925531914893618,True,hot_99
LK1106035,42.05906082739054,4.415673139403344,1.0069614401519844e-05,0.001,0.005925531914893618,True,hot_99
LK1106040,38.42287883427939,2.0523273044721195,0.04013786415169682,0.023,0.052077235772357726,False,hot_90
LK1106045,39.3351230095634,1.5771219777199852,0.11476746111172895,0.091,0.14482,False,ns
LK1106050,38.04450122918367,1.3852699161398603,0.16596994902739493,0.083,0.13637463126843657,False,ns
LK1106055,37.79212232819592,0.9448779520694744,0.3447211888750743,0.158,0.22450510204081633,False,ns
LK1106060,39.13918373442681,0.7227772078129724,0.46981677234574837,0.286,0.3367906976744186,False,ns
LK1106065,36.15831626929074,-0.04751769944891643,0.9621006241486545,0.393,0.4267076023391813,False,ns
LK1106070,36.92479215538781,-0.8156403992035756,0.4147058363438151,0.239,0.3025522727272727,False,ns
LK1106075,36.533485975814735,-0.20275672548326792,0.8393251833717089,0.497,0.498790990990991,False,ns
LK1106080,39.6948247960452,0.4692422077591486,0.6388965190981795,0.409,0.43642337164750955,False,ns
LK1106085,38.66023693274985,1.73749316328692,0.08230015973002751,0.053,0.09906375838926175,False,hot_90
LK1106090,39.65034031576018,1.7882006914440596,0.0737436347917984,0.064,0.11352866242038218,False,ns
LK1106095,40.94833337662963,1.8839210871367933,0.0595756504123013,0.08,0.13301492537313434,False,ns
LK1106100,39.60145201016609,2.528503388563251,0.011454998067849182,0.011,0.02974271844660194,True,hot_95
LK1106105,41.72128660602242,2.7834690470580306,0.005378099382609481,0.012,0.031528301886792454,True,hot_95
LK1106110,42.88216511853041,3.420424116757909,0.0006252357621693789,0.005,0.016577380952380955,True,hot_95
LK1106115,41.89809695473012,2.9717475755088527,0.0029611002758261075,0.009,0.025576530612244897,True,hot_95
LK1106120,39.98578103702167,2.7449101423311566,0.006052746832489182,0.012,0.031528301886792454,True,hot_95
LK1106125,40.70069315738348,1.4959624897785153,0.13466343031353492,0.149,0.21556623376623377,False,ns
LK1106130,41.30713203389024,1.8500183133841197,0.06431091013248941,0.097,0.15176685393258427,False,ns
LK1106135,40.77655109436682,2.392114783220599,0.016751602570066648,0.023,0.052077235772357726,False,hot_90
LK1106140,38.9783248065961,0.8369782714404231,0.4026047817689039,0.276,0.3298969957081545,False,ns
LK1106145,38.23229631385316,0.3019433680805346,0.7626952347709066,0.399,0.43070348837209305,False,ns
LK1106150,37.56203246652223,0.11180700022853952,0.9109764369499602,0.435,0.45373595505617975,False,ns
LK1106155,37.73809986666652,-0.5830512213780116,0.5598588193012559,0.28,0.33324786324786326,False,ns
LK1106160,37.44218116415125,-0.1650870265925783,0.8688754841826853,0.451,0.46348154981549816,False,ns
LK1106165,38.28474722301996,0.22816470529928753,0.8195181988620811,0.425,0.4466509433962264,False,ns
LK1106170,38.804641471230006,0.8140650508773007,0.4156076859903689,0.246,0.30585267857142856,False,ns
LK1106175,38.24964426546909,0.681679273981313,0.49544177580045157,0.26,0.31811159737417943,False,ns
LK1106180,38.35526413046415,0.6862599400655093,0.4925492057689633,0.273,0.3277176724137931,False,ns
LK1106185,38.02645335635054,1.7638984022188133,0.07774908592349866,0.048,0.09187628865979382,False,hot_90
LK1106190,39.84339038700502,2.4258085605402218,0.01527432513005806,0.013,0.03367906976744186,True,hot_95
LK1106195,42.60438933071859,2.4245607403423897,0.015326919134854147,0.046,0.08896527777777778,False,hot_90
LK1106200,35.80306678519829,2.0461165689556675,0.040744903203618614,0.01,0.02785,True,hot_95
LK1106205,38.211632461715695,1.2715036936882196,0.2035495142297209,0.118,0.1790899182561308,False,ns
LK1106210,39.57836844694727,1.8425649238138138,0.06539255916363736,0.055,0.10144039735099339,False,ns
LK1106215,41.8847913164957,3.9596124878771994,7.507147791477083e-05,0.001,0.005925531914893618,True,hot_99
LK1106220,36.52905671304669,0.2630344738196964,0.792524008130735,0.318,0.36520824742268043,False,ns
LK1106225,40.87564536922686,1.5674009349097016,0.11702100558347042,0.131,0.19406117021276595,False,ns
LK1106230,42.07260205881809,2.517402196231211,0.01182237875293246,0.027,0.05829069767441861,False,hot_90
LK1109005,36.342182730684975,-0.7221625570460454,0.4701945408261182,0.295,0.3451995798319328,False,ns
LK1109010,36.76761879086546,-0.6767615692236686,0.4985572451751944,0.298,0.3472510460251046,False,ns
LK1109015,37.59666660166434,-0.4268840944192701,0.6694637511086099,0.323,0.3686700819672131,False,ns
LK1109020,37.5620545735491,-0.9098127421941417,0.36292127348606773,0.18,0.24573529411764702,False,ns
LK1109025,35.90706248069989,-1.3800137334152316,0.16758241639860516,0.129,0.192120320855615,False,ns
LK1109030,35.39797877456412,-1.4224640788962497,0.15489157233659218,0.169,0.23416169154228858,False,ns
LK1109035,35.48343484156121,-1.6325524802674671,0.10256315240373659,0.086,0.13924999999999998,False,ns
LK1109040,36.08675407355083,-1.7250523862793434,0.08451803214116384,0.045,0.08825704225352111,False,cold_90
LK1109045,36.315793255253,-1.6264164871844626,0.10386108584549779,0.058,0.10592131147540985,False,ns
LK1109050,35.703892593654615,-0.9648225170862419,0.33463371569270506,0.245,0.30529082774049215,False,ns
LK1109055,37.57133427447567,-0.9072689121516525,0.36426460968302643,0.175,0.24127475247524752,False,ns
LK1109060,36.73671656788132,-0.30774512949110927,0.7582762767337872,0.435,0.45373595505617975,False,ns
LK1109065,38.28826598810956,0.2979070697385722,0.7657740919460435,0.397,0.42937669902912623,False,ns
LK1109070,38.15763242590571,-0.12794164984153683,0.8981951500698695,0.42,0.4430681818181818,False,ns
LK1109075,36.01208945314184,-1.0111450578134178,0.31194700755778393,0.207,0.27322037914691943,False,ns
LK1109080,35.938745579967524,-2.078156274444278,0.037694967930407976,0.02,0.04680672268907563,True,cold_95
LK1109085,35.97305278461681,-1.7890400057229718,0.07360837293765499,0.055,0.10144039735099339,False,ns
LK1109090,35.343696316356976,-1.694708349662866,0.09013076094541658,0.075,0.1269756838905775,False,ns
LK1109095,37.17570543594696,-1.195394613365418,0.23193288926320155,0.122,0.1841571815718157,False,ns
LK1109100,34.93459366950597,-2.1798669908978545,0.02926732239033386,0.019,0.04484322033898305,True,cold_95
LK1109105,35.161989284320605,-2.0240290941023344,0.04296715829646246,0.039,0.07758214285714285,False,cold_90
LK1109110,35.758152261657216,-1.8406329771721972,0.06567536174680154,0.048,0.09187628865979382,False,cold_90
LK1109115,37.35613394310364,-1.3402982381773128,0.18014840405555,0.08,0.13301492537313434,False,ns
LK1109120,36.120379957460266,-1.4308892708928358,0.1524619524805671,0.095,0.1494774011299435,False,ns
LK1109125,37.010236475051336,-0.6228297740221407,0.5333963903322071,0.301,0.3492854166666666,False,ns
LK1109130,37.891633839004655,-0.0049400294650460835,0.9960584427914905,0.494,0.4966750902527076,False,ns
LK1109135,38.6376291179295,0.36819421551291,0.7127284232049638,0.4,0.43094777562862674,False,ns
LK1109140,38.278308914938805,0.6733509277390838,0.5007240600864749,0.265,0.32088043478260875,False,ns
LK1109145,38.48541696648752,0.6886308442951694,0.4910556057079506,0.281,0.333724946695096,False,ns
LK1109150,39.57592871647996,1.6871088163282855,0.09158243011416975,0.078,0.13125679758308156,False,ns
LK1109155,38.952821307452616,1.529273989546391,0.1261965349154837,0.087,0.1404608695652174,False,ns
LK1109160,39.14676097229592,0.934933473377399,0.3498225851640818,0.239,0.3025522727272727,False,ns
LK1109165,36.91983127575472,0.303217452836508,0.7617241492933222,0.315,0.3640145228215768,False,ns
LK1109170,39.02268008223959,1.6138085881188329,0.1065689511627907,0.079,0.13214114114114114,False,ns
